systemTimeMs,gnssTime,latitudeDeg,longitudeDeg,altitude,rollDeg,pitchDeg,yawDeg,agl,hSpeed
1720293295189,1720293302.267065,52.80465180592881,-67.41714792429129,608.0626220703125,0.7436583638191223,-1.8415720462799072,2.9682199954986572,3.5,2.2438741258424466
1720293295289,1720293302.367234,52.80465387450281,-67.41714793390393,608.0618896484375,1.018008828163147,-1.7015466690063477,2.824258804321289,3.449951171875,2.2284858687654583
1720293295389,1720293302.466856,52.804655884287286,-67.41714792771317,608.060546875,1.1801440715789795,-1.3580906391143799,2.6662166118621826,3.5,2.2255957700810662
1720293295489,1720293302.566875,52.80465793914385,-67.41714790585347,608.0615234375,1.1664501428604126,-0.8728808164596558,2.4927611351013184,3.51007080078125,2.205642833229487
1720293295589,1720293302.666893,52.804659981354376,-67.41714786613089,608.0641479492188,1.286603331565857,-0.8032379150390625,2.3514928817749023,3.51007080078125,2.1752610656409903
1720293295689,1720293302.766925,52.80466201181588,-67.41714781089982,608.0654907226562,1.3767647743225098,-1.1265949010849,2.2331254482269287,3.53997802734375,2.1689469173482445
1720293295789,1720293302.866911,52.80466403359984,-67.4171477352953,608.0656127929688,1.1641085147857666,-1.7411034107208252,2.1452274322509766,3.53997802734375,2.1585850453383646
1720293295889,1720293302.966898,52.804666052141776,-67.41714764027617,608.0662841796875,0.8102640509605408,-2.186652660369873,2.0917654037475586,3.5400390625,2.1565992735897503
1720293295989,1720293303.0668569,52.80466807405292,-67.4171475394339,608.068115234375,0.602707028388977,-2.084611415863037,2.0842080116271973,3.5400390625,2.1775873649688267
1720293296089,1720293303.1668758,52.80467009442928,-67.41714743211978,608.0687866210938,0.8599087595939636,-2.186170816421509,2.064204454421997,3.53997802734375,2.173051619310103
1720293296189,1720293303.266881,52.80467210924034,-67.41714731963063,608.0689086914062,0.9613828659057617,-2.477576971054077,2.106529712677002,3.5400390625,2.178411727011065
1720293296289,1720293303.366922,52.80467412650643,-67.41714719748822,608.0700073242188,0.5680786967277527,-2.5851902961730957,2.187227249145508,3.5400390625,2.1921143840352477
1720293296389,1720293303.4668689,52.804676149673625,-67.41714708110716,608.072021484375,0.058081306517124176,-2.5179381370544434,2.2822611331939697,3.54010009765625,2.2022032036745296
1720293296489,1720293303.566985,52.80467818198583,-67.41714697867087,608.0730590820312,0.22241570055484772,-2.2688963413238525,2.357161521911621,3.510009765625,2.20345266557273
1720293296589,1720293303.6672,52.80468021989643,-67.41714689089115,608.0728759765625,0.5605224370956421,-2.2496962547302246,2.3923492431640625,3.46002197265625,2.216488902216074
1720293296690,1720293303.767415,52.804682259595765,-67.4171468092508,608.0712280273438,0.7996329069137573,-2.2880425453186035,2.3821585178375244,3.44989013671875,2.2203814557270825
1720293296789,1720293303.866847,52.80468424732764,-67.4171467226141,608.068603515625,1.1352511644363403,-2.0593674182891846,2.393723487854004,3.49993896484375,2.2247055028089604
1720293296889,1720293303.966905,52.804686294148375,-67.41714662222063,608.066162109375,1.1503342390060425,-1.9867242574691772,2.4243574142456055,3.47991943359375,2.2357608590513594
1720293296989,1720293304.066835,52.80468834802185,-67.41714651058227,608.0631713867188,1.126312017440796,-1.9846019744873047,2.4590206146240234,3.47991943359375,2.241518494457138
1720293297089,1720293304.166904,52.8046904042353,-67.41714638186725,608.0621337890625,1.1864171028137207,-1.7392812967300415,2.5255508422851562,3.52001953125,2.235737112052672
1720293297189,1720293304.266902,52.80469244149179,-67.41714624484986,608.06103515625,1.1418300867080688,-1.5002497434616089,2.575650930404663,3.49993896484375,2.2452601623519
1720293297289,1720293304.366823,52.80469447699005,-67.41714609473252,608.0595703125,1.1766654253005981,-1.3263410329818726,2.6290547847747803,3.45001220703125,2.2331585261520392
1720293297389,1720293304.466911,52.804696505548904,-67.41714592966142,608.0575561523438,1.3222256898880005,-1.54206383228302,2.643519878387451,3.45001220703125,2.218137349015027
1720293297489,1720293304.566855,52.80469852383059,-67.41714574854198,608.05615234375,1.185248851776123,-2.2152915000915527,2.699601411819458,3.45001220703125,2.2234228953175617
1720293297590,1720293304.6669729,52.80470054106498,-67.4171455541987,608.0562133789062,0.9673111438751221,-2.618605613708496,2.7462897300720215,3.49005126953125,2.214853844623901
1720293297689,1720293304.766807,52.804702569780275,-67.41714534824688,608.0578002929688,0.7600969076156616,-2.791264533996582,2.823497772216797,3.5400390625,2.242704255327553
1720293297789,1720293304.866978,52.804704615130774,-67.41714514349528,608.0606689453125,0.4556519687175751,-2.943716049194336,2.8844852447509766,3.53021240234375,2.2543826803951057
1720293297889,1720293304.9671512,52.80470667577894,-67.41714494491093,608.0632934570312,0.3119228482246399,-2.834218740463257,2.9456751346588135,3.49005126953125,2.2662454184511476
1720293297990,1720293305.067397,52.804708750438365,-67.41714476163871,608.064208984375,0.3637988269329071,-2.1901204586029053,2.948880434036255,3.5,2.2954848410231388
1720293298089,1720293305.166871,52.80471078535503,-67.41714458675132,608.0643310546875,0.7901453375816345,-1.6005195379257202,2.909207582473755,3.53997802734375,2.2936486206652242
1720293298189,1720293305.266855,52.80471288207649,-67.4171443987404,608.0632934570312,1.470663070678711,-1.4195146560668945,2.816420078277588,3.5399169921875,2.3129115328203604
1720293298289,1720293305.3668559,52.80471497466636,-67.41714418328804,608.062744140625,1.4495842456817627,-1.1081424951553345,2.687403440475464,3.53997802734375,2.3052514006524336
1720293298389,1720293305.466818,52.80471705534218,-67.41714393484757,608.0628051757812,1.4829729795455933,-0.9186235070228577,2.5307669639587402,3.53997802734375,2.3037420989259907
1720293298489,1720293305.5668612,52.804719126349774,-67.41714365836195,608.06201171875,1.7348524332046509,-0.8376632928848267,2.373506784439087,3.53997802734375,2.2699651070250595
1720293298589,1720293305.666841,52.80472118086991,-67.41714334952314,608.0603637695312,1.7030118703842163,-0.7775843143463135,2.270181179046631,3.53985595703125,2.256470438388011
1720293298689,1720293305.7668219,52.80472322571744,-67.41714300583035,608.0588989257812,1.309478759765625,-0.7942084670066833,2.226334571838379,3.53997802734375,2.2443141217921982
1720293298789,1720293305.866863,52.80472526638409,-67.41714264288666,608.0588989257812,0.8580974340438843,-0.9650634527206421,2.26566481590271,3.53997802734375,2.234384115980359
1720293298889,1720293305.9668322,52.80472729975026,-67.41714227222955,608.058837890625,0.4177931845188141,-1.056960940361023,2.3961708545684814,3.53997802734375,2.216827677012476
